,Country,Infected,Deaths
0,中国,85013,4634
1,香港,4756,81
2,マカオ,46,0
3,日本,65573,1238
4,韓国,19077,316
5,台湾,487,7
6,シンガポール,56572,27
7,ネパール,35529,183
8,タイ,3410,58
9,ベトナム,1036,30
10,マレーシア,9296,125
11,豪州,25448,583
12,米国,5867785,180824
13,カナダ,128836,9148
14,フランス,253963,30544
15,ドイツ,240571,9290
16,カンボジア,273,0
17,スリランカ,2986,12
18,アラブ首長国連邦,68511,378
19,フィンランド,8019,335
20,フィリピン,205581,3234
21,インド,3387500,61529
22,イタリア,263949,35463
23,英国,332509,41564
24,ロシア,972972,16758
25,スウェーデン,83898,5820
26,スペイン,429507,28996
27,ベルギー,83500,9884
28,エジプト,98062,5342
29,イラン,367796,21137
30,イスラエル,110403,884
31,レバノン,14937,146
32,クウェート,82945,522
33,バーレーン,50756,188
34,オマーン,85005,650
35,アフガニスタン,38129,1401
36,イラク,219435,6740
37,アルジェリア,43016,1475
38,オーストリア,26361,733
39,スイス,40540,1722
40,クロアチア,9192,177
41,ブラジル,3761391,118649
42,ジョージア,1447,19
43,パキスタン,294638,6274
44,北マケドニア,14004,585
45,ギリシア,9531,254
46,ノルウェー,10542,264
47,ルーマニア,83150,3459
48,デンマーク,17052,624
49,エストニア,2325,64
50,オランダ,70984,6244
51,サンマリノ,710,42
52,リトアニア,2762,85
53,ナイジェリア,53317,1011
54,アイスランド,2087,10
55,アゼルバイジャン,35844,524
56,ベラルーシ,71165,662
57,ニュージーランド,1714,22
58,メキシコ,579914,62594
59,カタール,117988,195
60,ルクセンブルク,7928,124
61,モナコ,154,4
62,エクアドル,111219,6471
63,アイルランド,28453,1777
64,チェコ,23169,418
65,アルメニア,43270,864
66,ドミニカ共和国,92964,1630
67,インドネシア,162884,7064
68,アンドラ,1098,53
69,ポルトガル,56673,1809
70,ラトビア,1366,34
71,セネガル,13294,277
72,サウジアラビア,311855,3785
73,ヨルダン,1801,15
74,アルゼンチン,380292,8050
75,チリ,404102,11072
76,ウクライナ,114663,2449
77,モロッコ,57085,1011
78,チュニジア,3323,73
79,ハンガリー,5379,614
80,リヒテンシュタイン,105,1
81,ポーランド,64689,2010
82,スロベニア,2755,133
83,パレスチナ,20677,141
84,ボスニア・ヘルツェゴビナ,18920,582
85,南アフリカ,618286,13628
86,ブータン,184,0
87,カメルーン,19142,411
88,トーゴ,1326,27
89,セルビア,31099,707
90,スロバキア,3626,33
91,バチカン,12,0
92,コロンビア,581995,18467
93,ペルー,613378,28124
94,コスタリカ,37292,397
95,マルタ,1788,10
96,パラグアイ,15290,265
97,バングラデシュ,304583,4127
98,モルドバ,35546,977
99,ブルガリア,15908,594
100,モルディブ,7329,28
101,ブルネイ,144,3
102,キプロス,1467,20
103,アルバニア,9083,266
104,ブルキナファソ,1352,55
105,モンゴル,301,0
106,パナマ,89982,1948
107,ボリビア,113129,4791
108,ホンジュラス,57669,1803
109,コンゴ民主共和国,9915,255
110,ジャマイカ,1870,19
111,トルコ,263998,6209
112,コートジボワール,17702,115
113,ガイアナ,1140,32
114,キューバ,3806,92
115,トリニダード・トバゴ,1429,15
116,スーダン,13045,823
117,ギニア,9213,58
118,エチオピア,46407,745
119,ケニア,33389,567
120,グアテマラ,71856,2685
121,ベネズエラ,42898,358
122,ガボン,8468,53
123,ガーナ,43841,270
124,アンティグア・バーブーダ,94,3
125,カザフスタン,105408,1523
126,ウルグアイ,1551,43
127,ナミビア,6712,60
128,セーシェル,136,0
129,セントルシア,26,0
130,ルワンダ,3672,15
131,エスワティニ,4433,89
132,スリナム,3793,66
133,モーリタニア,6993,158
134,コソボ,12683,488
135,コンゴ共和国,3979,78
136,セントビンセント及びクレナディーン諸島,60,0
137,中央アフリカ,4698,61
138,ウズベキスタン,40447,298
139,赤道ギニア,4928,83
140,リベリア,1298,82
141,タンザニア,509,21
142,ソマリア,3275,95
143,ベナン,2145,40
144,バハマ,1765,29
145,モンテネグロ,4558,89
146,バルバドス,165,7
147,キルギス,43459,1057
148,ザンビア,11601,282
149,ジブチ,5383,60
150,ガンビア,2743,93
151,モーリシャス,355,10
152,フィジー,28,2
153,エルサルバドル,25284,694
154,チャド,1004,77
155,ニカラグア,4494,137
156,マダガスカル,14592,184
157,ハイチ,8151,200
158,アンゴラ,2415,105
159,ニジェール,1173,69
160,パプアニューギニア,424,4
161,ジンバブエ,6292,189
162,カーボベルデ,3699,38
163,エリトリア,317,0
164,東ティモール,27,0
165,ウガンダ,2679,28
166,シリア,2504,100
167,モザンビーク,3651,21
168,グレナダ,24,0
169,ベリーズ,818,12
170,ミャンマー,602,6
171,ドミニカ国,20,0
172,ラオス,22,0
173,ギニアビサウ,2205,34
174,マリ,2730,126
175,セントクリストファー・ネービス,17,0
176,リビア,12274,219
177,シエラレオネ,2013,70
178,ブルンジ,431,1
179,ボツワナ,1562,3
180,マラウイ,5496,173
181,西サハラ,10,1
182,南スーダン共和国,2514,47
183,サントメ・プリンシペ,894,15
184,イエメン共和国,1933,562
185,タジキスタン共和国,8449,68
186,コモロ連合,422,7
187,レソト王国,1051,31
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,24408562,831265
