,Country,Infected,Deaths
0,中国,78497,2744
1,香港,91,2
2,マカオ,10,0
3,台湾,32,1
4,タイ,40,0
5,韓国,1595,12
6,米国,59,0
7,ベトナム,16,0
8,シンガポール,93,0
9,フランス,18,2
10,オーストラリア,23,0
11,マレーシア,22,0
12,ネパール,1,0
13,カナダ,12,0
14,カンボジア,1,0
15,スリランカ,1,0
16,ドイツ,18,0
17,アラブ首長国連邦,13,0
18,フィンランド,2,0
19,イタリア,400,12
20,インド,3,0
21,フィリピン,3,1
22,英国,13,0
23,ロシア,2,0
24,スウェーデン,2,0
25,スペイン,12,0
26,ベルギー,1,0
27,エジプト,1,0
28,イラン,139,19
29,イスラエル,2,0
30,レバノン,1,0
31,クウェート,26,0
32,バーレーン,33,0
33,オマーン,4,0
34,アフガニスタン,1,0
35,イラク,1,0
36,アルジェリア,1,0
37,オーストリア,2,0
38,スイス,1,0
39,クロアチア,3,0
40,ブラジル,1,0
41,ジョージア,1,0
42,北マケドニア,1,0
43,ギリシア,1,0
44,ノルウェー,1,0
