,Country,Infected,Deaths
0,中国,83693,4634
1,香港,1958,12
2,マカオ,46,0
3,日本,25736,988
4,韓国,13816,296
5,台湾,451,7
6,シンガポール,48035,27
7,ネパール,17844,40
8,タイ,3250,58
9,ベトナム,384,0
10,マレーシア,8800,123
11,豪州,12428,126
12,米国,3830010,140906
13,カナダ,112938,8902
14,フランス,174758,30152
15,ドイツ,203325,9094
16,カンボジア,171,0
17,スリランカ,2730,11
18,アラブ首長国連邦,57193,340
19,フィンランド,7340,328
20,フィリピン,68898,1835
21,インド,1155338,28082
22,イタリア,244624,35058
23,英国,296944,45397
24,ロシア,776212,12408
25,スウェーデン,78048,5639
26,スペイン,264836,28422
27,ベルギー,64094,9805
28,エジプト,88402,4352
29,イラン,276202,14405
30,イスラエル,52003,415
31,レバノン,2905,41
32,クウェート,59763,408
33,バーレーン,36936,128
34,オマーン,68400,326
35,アフガニスタン,35526,1185
36,イラク,94693,3869
37,アルジェリア,23691,1087
38,オーストリア,19743,711
39,スイス,33504,1687
40,クロアチア,4370,122
41,ブラジル,2118646,80120
42,ジョージア,1039,16
43,パキスタン,266096,5639
44,北マケドニア,9249,432
45,ギリシア,4012,195
46,ノルウェー,9034,255
47,ルーマニア,38139,2038
48,デンマーク,13466,611
49,エストニア,2021,69
50,オランダ,52142,6155
51,サンマリノ,699,42
52,リトアニア,1947,80
53,ナイジェリア,37225,801
54,アイスランド,1930,10
55,アゼルバイジャン,27890,363
56,ベラルーシ,66213,503
57,ニュージーランド,1555,22
58,メキシコ,349396,39485
59,カタール,107037,159
60,ルクセンブルク,5639,111
61,モナコ,109,4
62,エクアドル,74620,5318
63,アイルランド,25766,1753
64,チェコ,14098,359
65,アルメニア,34981,650
66,ドミニカ共和国,53956,993
67,インドネシア,88214,4239
68,アンドラ,884,52
69,ポルトガル,48771,1691
70,ラトビア,1192,31
71,セネガル,8948,170
72,サウジアラビア,253349,2523
73,ヨルダン,1223,11
74,アルゼンチン,130774,2373
75,チリ,330930,8503
76,ウクライナ,60767,1517
77,モロッコ,17562,276
78,チュニジア,1381,50
79,ハンガリー,4339,596
80,リヒテンシュタイン,86,1
81,ポーランド,40383,1627
82,スロベニア,1953,113
83,パレスチナ,8916,63
84,ボスニア・ヘルツェゴビナ,8479,255
85,南アフリカ,373628,5173
86,ブータン,90,0
87,カメルーン,16157,373
88,トーゴ,783,15
89,セルビア,21253,482
90,スロバキア,1980,28
91,バチカン,12,0
92,コロンビア,204005,6929
93,ペルー,353590,13187
94,コスタリカ,11534,66
95,マルタ,677,9
96,パラグアイ,3748,33
97,バングラデシュ,207453,2668
98,モルドバ,21115,695
99,ブルガリア,8929,308
100,モルディブ,2999,15
101,ブルネイ,141,3
102,キプロス,1038,19
103,アルバニア,4171,113
104,ブルキナファソ,1065,53
105,モンゴル,287,0
106,パナマ,54426,1127
107,ボリビア,60991,2218
108,ホンジュラス,34611,935
109,コンゴ民主共和国,8443,194
110,ジャマイカ,809,10
111,トルコ,220572,5508
112,コートジボワール,14312,92
113,ガイアナ,337,19
114,キューバ,2446,87
115,トリニダード・トバゴ,137,8
116,スーダン,10992,693
117,ギニア,6590,40
118,エチオピア,10207,170
119,ケニア,13771,238
120,グアテマラ,39039,1502
121,ベネズエラ,12334,116
122,ガボン,6433,46
123,ガーナ,28430,153
124,アンティグア・バーブーダ,76,3
125,カザフスタン,73468,585
126,ウルグアイ,1064,33
127,ナミビア,1344,4
128,セーシェル,108,0
129,セントルシア,23,0
130,ルワンダ,1629,5
131,エスワティニ,1826,23
132,スリナム,1079,21
133,モーリタニア,5923,155
134,コソボ,5877,139
135,コンゴ共和国,2851,50
136,セントビンセント及びクレナディーン諸島,50,0
137,中央アフリカ,4548,55
138,ウズベキスタン,17149,90
139,赤道ギニア,3071,51
140,リベリア,1107,70
141,タンザニア,509,21
142,ソマリア,3130,93
143,ベナン,1602,31
144,バハマ,174,11
145,モンテネグロ,2188,32
146,バルバドス,106,7
147,キルギス,27143,1037
148,ザンビア,3326,128
149,ジブチ,5020,56
150,ガンビア,112,4
151,モーリシャス,343,10
152,フィジー,27,0
153,エルサルバドル,12207,344
154,チャド,889,75
155,ニカラグア,3147,99
156,マダガスカル,7153,62
157,ハイチ,7053,146
158,アンゴラ,749,29
159,ニジェール,1105,69
160,パプアニューギニア,19,1
161,ジンバブエ,1713,26
162,カーボベルデ,2071,21
163,エリトリア,251,0
164,東ティモール,24,0
165,ウガンダ,1069,0
166,シリア,522,29
167,モザンビーク,1507,11
168,グレナダ,23,0
169,ベリーズ,40,2
170,ミャンマー,341,6
171,ドミニカ国,18,0
172,ラオス,19,0
173,ギニアビサウ,1949,26
174,マリ,2475,121
175,セントクリストファー・ネービス,17,0
176,リビア,1980,49
177,シエラレオネ,1711,66
178,ブルンジ,322,1
179,ボツワナ,522,1
180,マラウイ,2992,62
181,西サハラ,10,1
182,南スーダン共和国,2211,45
183,サントメ・プリンシペ,746,14
184,イエメン共和国,1619,447
185,タジキスタン共和国,6921,57
186,コモロ連合,334,7
187,レソト王国,359,6
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,14664311,609577
