,Country,Infected,Deaths
0,中国,86245,4634
1,香港,5375,107
2,マカオ,46,0
3,日本,108084,1818
4,韓国,27553,480
5,台湾,577,7
6,シンガポール,58056,28
7,ネパール,194453,1108
8,タイ,3840,60
9,ベトナム,1213,35
10,マレーシア,40209,286
11,豪州,27665,907
12,米国,9968155,237570
13,カナダ,267163,10575
14,フランス,1758729,40208
15,ドイツ,682624,11372
16,カンボジア,297,0
17,スリランカ,13929,35
18,アラブ首長国連邦,142143,514
19,フィンランド,17797,362
20,フィリピン,396395,7539
21,インド,8553657,126611
22,イタリア,935104,41394
23,英国,1195350,49134
24,ロシア,1760420,30292
25,スウェーデン,146461,6022
26,スペイン,1328832,38833
27,ベルギー,500789,13055
28,エジプト,109201,6368
29,イラン,682486,38291
30,イスラエル,319241,2674
31,レバノン,94236,723
32,クウェート,131743,811
33,バーレーン,83456,329
34,オマーン,118140,1301
35,アフガニスタン,42092,1558
36,イラク,498549,11327
37,アルジェリア,62051,2048
38,オーストリア,153153,1411
39,スイス,211160,2404
40,クロアチア,67247,794
41,ブラジル,5664115,162397
42,ジョージア,57753,475
43,パキスタン,344839,6977
44,北マケドニア,39760,1136
45,ギリシア,56698,784
46,ノルウェー,24732,285
47,ルーマニア,303751,7879
48,デンマーク,55635,743
49,エストニア,6125,75
50,オランダ,416806,8072
51,サンマリノ,1043,42
52,リトアニア,24699,207
53,ナイジェリア,64090,1154
54,アイスランド,5078,20
55,アゼルバイジャン,65411,840
56,ベラルーシ,106279,1007
57,ニュージーランド,1986,25
58,メキシコ,967825,95027
59,カタール,134203,232
60,ルクセンブルク,21806,180
61,モナコ,486,2
62,エクアドル,174907,12830
63,アイルランド,65394,1947
64,チェコ,414828,4858
65,アルメニア,106424,1559
66,ドミニカ共和国,130182,2265
67,インドネシア,437716,14614
68,アンドラ,5383,75
69,ポルトガル,179324,2896
70,ラトビア,8095,99
71,セネガル,15708,326
72,サウジアラビア,350592,5540
73,ヨルダン,109321,1233
74,アルゼンチン,1242182,33560
75,チリ,521558,14543
76,ウクライナ,474245,8695
77,モロッコ,256781,4272
78,チュニジア,71119,1873
79,ハンガリー,109616,2438
80,リヒテンシュタイン,788,3
81,ポーランド,546425,7872
82,スロベニア,45161,554
83,パレスチナ,58158,515
84,ボスニア・ヘルツェゴビナ,62423,1510
85,南アフリカ,737278,19809
86,ブータン,359,0
87,カメルーン,22421,433
88,トーゴ,2516,57
89,セルビア,62747,890
90,スロバキア,75495,351
91,バチカン,27,0
92,コロンビア,1143887,32791
93,ペルー,920010,34821
94,コスタリカ,116363,1464
95,マルタ,7141,76
96,パラグアイ,67589,1490
97,バングラデシュ,420238,6067
98,モルドバ,82346,1893
99,ブルガリア,75160,1665
100,モルディブ,11986,39
101,ブルネイ,148,3
102,キプロス,5987,28
103,アルバニア,24206,559
104,ブルキナファソ,2569,67
105,モンゴル,362,0
106,パナマ,139527,2798
107,ボリビア,142475,8795
108,ホンジュラス,100041,2745
109,コンゴ民主共和国,11591,316
110,ジャマイカ,9506,221
111,トルコ,394255,10887
112,コートジボワール,20832,126
113,ガイアナ,4514,134
114,キューバ,7297,130
115,トリニダード・トバゴ,5849,111
116,スーダン,14090,1115
117,ギニア,12414,74
118,エチオピア,99675,1523
119,ケニア,62488,1111
120,グアテマラ,111262,3821
121,ベネズエラ,94883,826
122,ガボン,9022,55
123,ガーナ,49102,320
124,アンティグア・バーブーダ,131,3
125,カザフスタン,116772,1857
126,ウルグアイ,3514,62
127,ナミビア,13211,134
128,セーシェル,158,0
129,セントルシア,131,0
130,ルワンダ,5222,36
131,エスワティニ,6003,117
132,スリナム,5239,113
133,モーリタニア,7820,165
134,コソボ,22934,732
135,コンゴ共和国,5379,92
136,セントビンセント及びクレナディーン諸島,76,0
137,中央アフリカ,4879,62
138,ウズベキスタン,68730,585
139,赤道ギニア,5092,85
140,リベリア,1442,82
141,タンザニア,509,21
142,ソマリア,4229,107
143,ベナン,2745,43
144,バハマ,6947,152
145,モンテネグロ,22805,337
146,バルバドス,242,7
147,キルギス,62819,1177
148,ザンビア,16954,349
149,ジブチ,5608,61
150,ガンビア,3684,121
151,モーリシャス,453,10
152,フィジー,34,2
153,エルサルバドル,35145,1010
154,チャド,1547,99
155,ニカラグア,5591,157
156,マダガスカル,17223,249
157,ハイチ,9127,232
158,アンゴラ,12433,307
159,ニジェール,1243,69
160,パプアニューギニア,599,7
161,ジンバブエ,8531,253
162,カーボベルデ,9369,100
163,エリトリア,491,0
164,東ティモール,30,0
165,ウガンダ,14403,132
166,シリア,6215,317
167,モザンビーク,13768,99
168,グレナダ,32,0
169,ベリーズ,4176,70
170,ミャンマー,61377,1420
171,ドミニカ国,63,0
172,ラオス,24,0
173,ギニアビサウ,2414,42
174,マリ,3706,137
175,セントクリストファー・ネービス,19,0
176,リビア,68117,929
177,シエラレオネ,2381,74
178,ブルンジ,612,1
179,ボツワナ,7835,27
180,マラウイ,5951,184
181,西サハラ,10,1
182,南スーダン共和国,2943,59
183,サントメ・プリンシペ,962,16
184,イエメン共和国,2070,602
185,タジキスタン共和国,11336,83
186,コモロ連合,563,7
187,レソト王国,1967,44
188,ソロモン諸島,13,0
189,マーシャル諸島共和国,1,0
190,ダイヤモンド・プリンセス,712,13
191,その他,9,2
192,計,50317794,1255526
