,Country,Infected,Deaths
0,中国,84292,4634
1,香港,3151,25
2,マカオ,46,0
3,日本,34372,1006
4,韓国,14305,301
5,台湾,467,7
6,シンガポール,51809,27
7,ネパール,19547,52
8,タイ,3304,58
9,ベトナム,509,0
10,マレーシア,8964,124
11,豪州,16903,196
12,米国,4494601,152055
13,カナダ,117677,8974
14,フランス,185280,30238
15,ドイツ,209535,9144
16,カンボジア,234,0
17,スリランカ,2814,11
18,アラブ首長国連邦,60223,349
19,フィンランド,7423,329
20,フィリピン,85486,1962
21,インド,1634746,35718
22,イタリア,247158,35132
23,英国,303910,46084
24,ロシア,832993,13778
25,スウェーデン,80100,5739
26,スペイン,285430,28443
27,ベルギー,68006,9840
28,エジプト,93757,4774
29,イラン,301530,16569
30,イスラエル,70036,500
31,レバノン,4334,57
32,クウェート,66529,445
33,バーレーン,40755,146
34,オマーン,79159,421
35,アフガニスタン,36542,1271
36,イラク,121263,4671
37,アルジェリア,29831,1200
38,オーストリア,20955,718
39,スイス,34714,1702
40,クロアチア,5071,144
41,ブラジル,2610102,91263
42,ジョージア,1160,17
43,パキスタン,277402,5924
44,北マケドニア,10617,480
45,ギリシア,4401,203
46,ノルウェー,9208,255
47,ルーマニア,49591,2304
48,デンマーク,13964,615
49,エストニア,2051,69
50,オランダ,54249,6166
51,サンマリノ,699,42
52,リトアニア,2062,80
53,ナイジェリア,42689,878
54,アイスランド,1872,10
55,アゼルバイジャン,31560,441
56,ベラルーシ,67665,553
57,ニュージーランド,1560,22
58,メキシコ,416179,46000
59,カタール,110460,171
60,ルクセンブルク,6616,114
61,モナコ,120,4
62,エクアドル,84370,5657
63,アイルランド,26027,1763
64,チェコ,16371,379
65,アルメニア,38196,728
66,ドミニカ共和国,67915,1146
67,インドネシア,106336,5058
68,アンドラ,922,52
69,ポルトガル,50868,1727
70,ラトビア,1228,31
71,セネガル,10106,204
72,サウジアラビア,274219,2842
73,ヨルダン,1191,11
74,アルゼンチン,185373,3441
75,チリ,353536,9377
76,ウクライナ,70300,1697
77,モロッコ,23259,346
78,チュニジア,1514,50
79,ハンガリー,4484,596
80,リヒテンシュタイン,88,1
81,ポーランド,45031,1709
82,スロベニア,2139,117
83,パレスチナ,11548,81
84,ボスニア・ヘルツェゴビナ,11444,328
85,南アフリカ,482169,7812
86,ブータン,101,0
87,カメルーン,17255,391
88,トーゴ,908,18
89,セルビア,25213,565
90,スロバキア,2265,28
91,バチカン,12,0
92,コロンビア,276055,9808
93,ペルー,400683,18816
94,コスタリカ,17290,140
95,マルタ,814,9
96,パラグアイ,5207,47
97,バングラデシュ,234889,3083
98,モルドバ,24343,771
99,ブルガリア,11420,374
100,モルディブ,3719,16
101,ブルネイ,141,3
102,キプロス,1090,19
103,アルバニア,5197,154
104,ブルキナファソ,1106,53
105,モンゴル,291,0
106,パナマ,64191,1397
107,ボリビア,75234,2894
108,ホンジュラス,41426,1312
109,コンゴ民主共和国,9010,215
110,ジャマイカ,864,10
111,トルコ,229891,5674
112,コートジボワール,15978,100
113,ガイアナ,401,20
114,キューバ,2597,87
115,トリニダード・トバゴ,164,8
116,スーダン,11496,725
117,ギニア,7242,46
118,エチオピア,16615,263
119,ケニア,19913,325
120,グアテマラ,48826,1867
121,ベネズエラ,17859,158
122,ガボン,7352,49
123,ガーナ,35142,175
124,アンティグア・バーブーダ,91,3
125,カザフスタン,89078,793
126,ウルグアイ,1243,35
127,ナミビア,2052,10
128,セーシェル,114,0
129,セントルシア,25,0
130,ルワンダ,1994,5
131,エスワティニ,2577,40
132,スリナム,1607,26
133,モーリタニア,6295,157
134,コソボ,8104,212
135,コンゴ共和国,3200,54
136,セントビンセント及びクレナディーン諸島,52,0
137,中央アフリカ,4605,59
138,ウズベキスタン,23271,136
139,赤道ギニア,3071,51
140,リベリア,1181,73
141,タンザニア,509,21
142,ソマリア,3212,93
143,ベナン,1805,36
144,バハマ,508,14
145,モンテネグロ,3016,47
146,バルバドス,110,7
147,キルギス,35223,1364
148,ザンビア,5555,149
149,ジブチ,5081,58
150,ガンビア,403,8
151,モーリシャス,344,10
152,フィジー,27,0
153,エルサルバドル,16230,439
154,チャド,935,75
155,ニカラグア,3672,116
156,マダガスカル,10748,105
157,ハイチ,7412,161
158,アンゴラ,1109,51
159,ニジェール,1134,69
160,パプアニューギニア,63,2
161,ジンバブエ,3092,53
162,カーボベルデ,2418,23
163,エリトリア,279,0
164,東ティモール,24,0
165,ウガンダ,1147,2
166,シリア,738,41
167,モザンビーク,1808,11
168,グレナダ,24,0
169,ベリーズ,48,2
170,ミャンマー,353,6
171,ドミニカ国,18,0
172,ラオス,20,0
173,ギニアビサウ,1981,26
174,マリ,2522,124
175,セントクリストファー・ネービス,17,0
176,リビア,3438,73
177,シエラレオネ,1818,67
178,ブルンジ,387,1
179,ボツワナ,804,2
180,マラウイ,3858,107
181,西サハラ,10,1
182,南スーダン共和国,2322,46
183,サントメ・プリンシペ,870,15
184,イエメン共和国,1726,487
185,タジキスタン共和国,7366,60
186,コモロ連合,378,7
187,レソト王国,604,13
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,17257269,672889
