,Country,Infected,Deaths
0,中国,85077,4634
1,香港,4831,93
2,マカオ,46,0
3,日本,69599,1319
4,韓国,20644,329
5,台湾,489,7
6,シンガポール,56860,27
7,ネパール,41649,251
8,タイ,3427,58
9,ベトナム,1046,34
10,マレーシア,9360,128
11,豪州,26049,678
12,米国,6113510,185720
13,カナダ,131941,9182
14,フランス,286603,30661
15,ドイツ,247411,9322
16,カンボジア,274,0
17,スリランカ,3101,12
18,アラブ首長国連邦,71540,387
19,フィンランド,8161,336
20,フィリピン,226440,3623
21,インド,3853406,67376
22,イタリア,271515,35497
23,英国,340929,41602
24,ロシア,1001965,17365
25,スウェーデン,84532,5820
26,スペイン,479554,29194
27,ベルギー,85911,9898
28,エジプト,99280,5461
29,イラン,378752,21797
30,イスラエル,121464,969
31,レバノン,18375,177
32,クウェート,86478,535
33,バーレーン,52807,190
34,オマーン,85928,689
35,アフガニスタン,38243,1409
36,イラク,242284,7201
37,アルジェリア,45158,1523
38,オーストリア,27969,734
39,スイス,42285,1726
40,クロアチア,10725,191
41,ブラジル,3997865,123780
42,ジョージア,1548,19
43,パキスタン,297014,6328
44,北マケドニア,14600,606
45,ギリシア,10757,273
46,ノルウェー,11034,264
47,ルーマニア,89891,3721
48,デンマーク,17620,626
49,エストニア,2415,64
50,オランダ,74660,6267
51,サンマリノ,735,42
52,リトアニア,2958,86
53,ナイジェリア,54463,1027
54,アイスランド,2121,10
55,アゼルバイジャン,36732,538
56,ベラルーシ,72141,691
57,ニュージーランド,1759,22
58,メキシコ,610957,65816
59,カタール,119206,199
60,ルクセンブルク,6745,124
61,モナコ,142,1
62,エクアドル,115457,6619
63,アイルランド,29114,1777
64,チェコ,25773,425
65,アルメニア,44075,884
66,ドミニカ共和国,95627,1765
67,インドネシア,180646,7616
68,アンドラ,1199,53
69,ポルトガル,58633,1827
70,ラトビア,1406,34
71,セネガル,13743,287
72,サウジアラビア,317486,3956
73,ヨルダン,2161,15
74,アルゼンチン,439172,9118
75,チリ,414739,11344
76,ウクライナ,128833,2705
77,モロッコ,65453,1216
78,チュニジア,4196,81
79,ハンガリー,6622,619
80,リヒテンシュタイン,107,1
81,ポーランド,68517,2078
82,スロベニア,2979,134
83,パレスチナ,23875,162
84,ボスニア・ヘルツェゴビナ,20517,627
85,南アフリカ,630595,14389
86,ブータン,227,0
87,カメルーン,19460,415
88,トーゴ,1434,30
89,セルビア,31581,716
90,スロバキア,4042,33
91,バチカン,12,0
92,コロンビア,633321,20345
93,ペルー,657129,29068
94,コスタリカ,43305,453
95,マルタ,1931,13
96,パラグアイ,19138,358
97,バングラデシュ,317528,4351
98,モルドバ,37740,1024
99,ブルガリア,16617,648
100,モルディブ,8140,29
101,ブルネイ,144,3
102,キプロス,1495,21
103,アルバニア,9728,296
104,ブルキナファソ,1370,55
105,モンゴル,306,0
106,パナマ,94084,2030
107,ボリビア,117928,5203
108,ホンジュラス,62526,1924
109,コンゴ民主共和国,10114,259
110,ジャマイカ,2683,24
111,トルコ,273301,6462
112,コートジボワール,18161,117
113,ガイアナ,1382,41
114,キューバ,4126,98
115,トリニダード・トバゴ,1920,28
116,スーダン,13189,823
117,ギニア,9479,59
118,エチオピア,54409,846
119,ケニア,34493,581
120,グアテマラ,75644,2790
121,ベネズエラ,48883,398
122,ガボン,8538,53
123,ガーナ,44658,276
124,アンティグア・バーブーダ,94,3
125,カザフスタン,106032,1588
126,ウルグアイ,1626,44
127,ナミビア,7844,82
128,セーシェル,136,0
129,セントルシア,26,0
130,ルワンダ,4218,17
131,エスワティニ,4668,94
132,スリナム,4149,72
133,モーリタニア,7089,160
134,コソボ,12683,488
135,コンゴ共和国,4628,102
136,セントビンセント及びクレナディーン諸島,61,0
137,中央アフリカ,4712,62
138,ウズベキスタン,42437,327
139,赤道ギニア,4965,83
140,リベリア,1305,82
141,タンザニア,509,21
142,ソマリア,3310,98
143,ベナン,2194,40
144,バハマ,2337,50
145,モンテネグロ,5019,104
146,バルバドス,176,7
147,キルギス,44036,1059
148,ザンビア,12415,292
149,ジブチ,5387,60
150,ガンビア,3067,97
151,モーリシャス,356,10
152,フィジー,29,2
153,エルサルバドル,25904,731
154,チャド,1017,77
155,ニカラグア,4668,141
156,マダガスカル,15023,196
157,ハイチ,8258,206
158,アンゴラ,2777,112
159,ニジェール,1176,69
160,パプアニューギニア,471,5
161,ジンバブエ,6638,206
162,カーボベルデ,4048,41
163,エリトリア,319,0
164,東ティモール,27,0
165,ウガンダ,3112,32
166,シリア,2898,120
167,モザンビーク,4117,25
168,グレナダ,24,0
169,ベリーズ,1101,13
170,ミャンマー,995,6
171,ドミニカ国,20,0
172,ラオス,22,0
173,ギニアビサウ,2205,34
174,マリ,2802,126
175,セントクリストファー・ネービス,17,0
176,リビア,15156,250
177,シエラレオネ,2029,71
178,ブルンジ,448,1
179,ボツワナ,1724,6
180,マラウイ,5579,175
181,西サハラ,10,1
182,南スーダン共和国,2532,47
183,サントメ・プリンシペ,896,15
184,イエメン共和国,1976,571
185,タジキスタン共和国,8654,69
186,コモロ連合,427,7
187,レソト王国,1085,31
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,25986456,862704
