,Country,Infected,Deaths
0,中国,83483,4634
1,香港,1196,7
2,マカオ,46,0
3,日本,18297,971
4,韓国,12653,282
5,台湾,447,7
6,シンガポール,42955,26
7,ネパール,11755,27
8,タイ,3162,58
9,ベトナム,353,0
10,マレーシア,8606,121
11,豪州,7601,104
12,米国,2467554,125039
13,カナダ,104629,8571
14,フランス,161429,29752
15,ドイツ,194036,8965
16,カンボジア,139,0
17,スリランカ,2014,11
18,アラブ首長国連邦,46973,310
19,フィンランド,7191,328
20,フィリピン,34073,1224
21,インド,508953,15685
22,イタリア,239961,34708
23,英国,310836,43498
24,ロシア,619936,8770
25,スウェーデン,65137,5280
26,スペイン,247905,28338
27,ベルギー,61106,9731
28,エジプト,62755,2620
29,イラン,217724,10239
30,イスラエル,22800,314
31,レバノン,1697,33
32,クウェート,43703,341
33,バーレーン,24805,73
34,オマーン,36034,153
35,アフガニスタン,30451,683
36,イラク,41193,1559
37,アルジェリア,12685,885
38,オーストリア,17522,698
39,スイス,31345,1681
40,クロアチア,2539,107
41,ブラジル,1274974,55961
42,ジョージア,919,14
43,パキスタン,198883,4035
44,北マケドニア,5758,268
45,ギリシア,3343,191
46,ノルウェー,8832,249
47,ルーマニア,25697,1579
48,デンマーク,12875,604
49,エストニア,1986,69
50,オランダ,50213,6122
51,サンマリノ,698,42
52,リトアニア,1808,78
53,ナイジェリア,23298,554
54,アイスランド,1832,10
55,アゼルバイジャン,15369,187
56,ベラルーシ,60713,373
57,ニュージーランド,1522,22
58,メキシコ,208392,25779
59,カタール,92784,109
60,ルクセンブルク,4173,110
61,モナコ,102,4
62,エクアドル,53856,4406
63,アイルランド,25414,1730
64,チェコ,11038,349
65,アルメニア,23247,410
66,ドミニカ共和国,29764,712
67,インドネシア,51427,2683
68,アンドラ,855,52
69,ポルトガル,40866,1555
70,ラトビア,1112,30
71,セネガル,6354,98
72,サウジアラビア,174577,1474
73,ヨルダン,1104,9
74,アルゼンチン,55343,1184
75,チリ,263360,5068
76,ウクライナ,41975,1097
77,モロッコ,11633,218
78,チュニジア,1164,50
79,ハンガリー,4127,578
80,リヒテンシュタイン,82,1
81,ポーランド,33395,1429
82,スロベニア,1558,109
83,パレスチナ,1557,3
84,ボスニア・ヘルツェゴビナ,3935,178
85,南アフリカ,124590,2340
86,ブータン,70,0
87,カメルーン,12592,313
88,トーゴ,591,14
89,セルビア,13565,265
90,スロバキア,1643,28
91,バチカン,12,0
92,コロンビア,80811,2786
93,ペルー,272364,8939
94,コスタリカ,2836,12
95,マルタ,670,9
96,パラグアイ,1711,13
97,バングラデシュ,130474,1661
98,モルドバ,15776,515
99,ブルガリア,4513,215
100,モルディブ,2283,8
101,ブルネイ,141,3
102,キプロス,992,19
103,アルバニア,2269,51
104,ブルキナファソ,941,53
105,モンゴル,219,0
106,パナマ,29905,575
107,ボリビア,29423,934
108,ホンジュラス,15994,471
109,コンゴ民主共和国,6552,149
110,ジャマイカ,686,10
111,トルコ,194511,5065
112,コートジボワール,8739,64
113,ガイアナ,215,12
114,キューバ,2325,85
115,トリニダード・トバゴ,124,8
116,スーダン,9257,572
117,ギニア,5260,29
118,エチオピア,5425,89
119,ケニア,5533,137
120,グアテマラ,15828,672
121,ベネズエラ,4779,41
122,ガボン,5209,40
123,ガーナ,15834,103
124,アンティグア・バーブーダ,65,3
125,カザフスタン,20319,150
126,ウルグアイ,919,26
127,ナミビア,121,0
128,セーシェル,11,0
129,セントルシア,19,0
130,ルワンダ,858,2
131,エスワティニ,728,8
132,スリナム,389,10
133,モーリタニア,3907,120
134,コソボ,2169,37
135,コンゴ共和国,1087,37
136,セントビンセント及びクレナディーン諸島,29,0
137,中央アフリカ,3340,40
138,ウズベキスタン,7427,20
139,赤道ギニア,2001,32
140,リベリア,684,34
141,タンザニア,509,21
142,ソマリア,2878,90
143,ベナン,1053,14
144,バハマ,104,11
145,モンテネグロ,439,9
146,バルバドス,97,7
147,キルギス,4446,46
148,ザンビア,1531,21
149,ジブチ,4643,52
150,ガンビア,43,2
151,モーリシャス,341,10
152,フィジー,18,0
153,エルサルバドル,5517,133
154,チャド,865,74
155,ニカラグア,2170,74
156,マダガスカル,1922,16
157,ハイチ,5722,98
158,アンゴラ,212,10
159,ニジェール,1059,67
160,パプアニューギニア,11,0
161,ジンバブエ,561,6
162,カーボベルデ,1027,10
163,エリトリア,167,0
164,東ティモール,24,0
165,ウガンダ,833,0
166,シリア,255,8
167,モザンビーク,816,5
168,グレナダ,23,0
169,ベリーズ,24,2
170,ミャンマー,293,6
171,ドミニカ国,18,0
172,ラオス,19,0
173,ギニアビサウ,1614,22
174,マリ,2060,113
175,セントクリストファー・ネービス,15,0
176,リビア,713,18
177,シエラレオネ,1394,59
178,ブルンジ,144,1
179,ボツワナ,92,1
180,マラウイ,1005,13
181,西サハラ,10,1
182,南スーダン共和国,1942,36
183,サントメ・プリンシペ,712,13
184,イエメン共和国,1089,293
185,タジキスタン共和国,5747,52
186,コモロ連合,272,7
187,レソト王国,24,0
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,9763522,493871
