,Country,Infected,Deaths
0,中国,84895,4634
1,香港,4587,72
2,マカオ,46,0
3,日本,58501,1144
4,韓国,16346,307
5,台湾,486,7
6,シンガポール,56031,27
7,ネパール,28938,120
8,タイ,3382,58
9,ベトナム,994,25
10,マレーシア,9235,125
11,豪州,24236,463
12,米国,5529824,173177
13,カナダ,125408,9095
14,フランス,221501,30451
15,ドイツ,229706,9249
16,カンボジア,273,0
17,スリランカ,2902,11
18,アラブ首長国連邦,65341,367
19,フィンランド,7805,334
20,フィリピン,173774,2795
21,インド,2836925,53866
22,イタリア,255278,35412
23,英国,323008,41483
24,ロシア,935066,15951
25,スウェーデン,85411,5802
26,スペイン,370867,28797
27,ベルギー,79479,9969
28,エジプト,96914,5197
29,イラン,350279,20125
30,イスラエル,97969,781
31,レバノン,10347,109
32,クウェート,78145,507
33,バーレーン,47950,178
34,オマーン,83606,603
35,アフガニスタン,37599,1375
36,イラク,188802,6121
37,アルジェリア,39847,1402
38,オーストリア,24084,729
39,スイス,38352,1716
40,クロアチア,7074,168
41,ブラジル,3456652,111100
42,ジョージア,1361,17
43,パキスタン,290445,6201
44,北マケドニア,13076,551
45,ギリシア,7684,235
46,ノルウェー,10162,262
47,ルーマニア,73617,3106
48,デンマーク,16336,621
49,エストニア,2207,63
50,オランダ,66218,6204
51,サンマリノ,704,42
52,リトアニア,2496,81
53,ナイジェリア,50488,985
54,アイスランド,2035,10
55,アゼルバイジャン,34620,510
56,ベラルーシ,69801,622
57,ニュージーランド,1654,22
58,メキシコ,537031,58481
59,カタール,115956,193
60,ルクセンブルク,7566,124
61,モナコ,148,4
62,エクアドル,104475,6146
63,アイルランド,27547,1775
64,チェコ,20798,404
65,アルメニア,42056,833
66,ドミニカ共和国,88127,1501
67,インドネシア,144945,6346
68,アンドラ,1024,53
69,ポルトガル,54701,1786
70,ラトビア,1326,33
71,セネガル,12446,258
72,サウジアラビア,302686,3506
73,ヨルダン,1482,11
74,アルゼンチン,312659,6330
75,チリ,390037,10578
76,ウクライナ,98658,2182
77,モロッコ,46313,743
78,チュニジア,2427,60
79,ハンガリー,5002,609
80,リヒテンシュタイン,98,1
81,ポーランド,58611,1913
82,スロベニア,2493,129
83,パレスチナ,17606,119
84,ボスニア・ヘルツェゴビナ,16691,507
85,南アフリカ,596060,12423
86,ブータン,147,0
87,カメルーン,18624,406
88,トーゴ,1190,27
89,セルビア,30048,684
90,スロバキア,3022,33
91,バチカン,12,0
92,コロンビア,502178,15979
93,ペルー,549321,26658
94,コスタリカ,30409,321
95,マルタ,1470,9
96,パラグアイ,11133,165
97,バングラデシュ,285091,3781
98,モルドバ,31415,914
99,ブルガリア,14820,527
100,モルディブ,6225,24
101,ブルネイ,143,3
102,キプロス,1385,20
103,アルバニア,7812,234
104,ブルキナファソ,1285,55
105,モンゴル,298,0
106,パナマ,83754,1827
107,ボリビア,105050,4233
108,ホンジュラス,52298,1608
109,コンゴ民主共和国,9741,246
110,ジャマイカ,1192,14
111,トルコ,253108,6039
112,コートジボワール,17232,111
113,ガイアナ,776,27
114,キューバ,3482,88
115,トリニダード・トバゴ,686,12
116,スーダン,12546,808
117,ギニア,8792,53
118,エチオピア,34058,600
119,ケニア,31015,506
120,グアテマラ,64881,2467
121,ベネズエラ,36868,303
122,ガボン,8319,53
123,ガーナ,43094,256
124,アンティグア・バーブーダ,94,3
125,カザフスタン,103815,1415
126,ウルグアイ,1493,40
127,ナミビア,4665,39
128,セーシェル,132,0
129,セントルシア,26,0
130,ルワンダ,2644,10
131,エスワティニ,4058,79
132,スリナム,3295,54
133,モーリタニア,6829,158
134,コソボ,11545,390
135,コンゴ共和国,3850,77
136,セントビンセント及びクレナディーン諸島,58,0
137,中央アフリカ,4679,61
138,ウズベキスタン,37112,248
139,赤道ギニア,4892,83
140,リベリア,1282,82
141,タンザニア,509,21
142,ソマリア,3265,93
143,ベナン,2095,39
144,バハマ,1531,22
145,モンテネグロ,4174,80
146,バルバドス,155,7
147,キルギス,42325,1498
148,ザンビア,10218,269
149,ジブチ,5374,59
150,ガンビア,2288,77
151,モーリシャス,346,10
152,フィジー,28,1
153,エルサルバドル,23717,633
154,チャド,971,76
155,ニカラグア,4311,133
156,マダガスカル,14074,173
157,ハイチ,7949,196
158,アンゴラ,2015,92
159,ニジェール,1167,69
160,パプアニューギニア,347,3
161,ジンバブエ,5643,150
162,カーボベルデ,3321,36
163,エリトリア,304,0
164,東ティモール,25,0
165,ウガンダ,1656,16
166,シリア,1927,78
167,モザンビーク,3045,19
168,グレナダ,24,0
169,ベリーズ,553,4
170,ミャンマー,394,6
171,ドミニカ国,18,0
172,ラオス,22,0
173,ギニアビサウ,2117,33
174,マリ,2667,125
175,セントクリストファー・ネービス,17,0
176,リビア,9463,169
177,シエラレオネ,1961,69
178,ブルンジ,422,1
179,ボツワナ,1308,3
180,マラウイ,5240,164
181,西サハラ,10,1
182,南スーダン共和国,2494,47
183,サントメ・プリンシペ,885,15
184,イエメン共和国,1892,539
185,タジキスタン共和国,8166,65
186,コモロ連合,406,7
187,レソト王国,946,30
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,22375633,787405
