,Country,Infected,Deaths
0,中国,84808,4634
1,香港,4360,67
2,マカオ,46,0
3,日本,53577,1085
4,韓国,15039,305
5,台湾,481,7
6,シンガポール,55580,27
7,ネパール,25551,99
8,タイ,3376,58
9,ベトナム,930,22
10,マレーシア,9149,125
11,豪州,23035,379
12,米国,5313055,168446
13,カナダ,123605,9068
14,フランス,209538,30388
15,ドイツ,223791,9230
16,カンボジア,273,0
17,スリランカ,2886,11
18,アラブ首長国連邦,63819,359
19,フィンランド,7700,333
20,フィリピン,153660,2442
21,インド,2525922,49036
22,イタリア,252809,35234
23,英国,315621,46791
24,ロシア,910778,15467
25,スウェーデン,84294,5783
26,スペイン,342813,28617
27,ベルギー,77113,9924
28,エジプト,96220,5124
29,イラン,338825,19331
30,イスラエル,91080,665
31,レバノン,8045,94
32,クウェート,75185,494
33,バーレーン,46052,168
34,オマーン,82743,557
35,アフガニスタン,37431,1363
36,イラク,168290,5709
37,アルジェリア,37664,1351
38,オーストリア,22876,725
39,スイス,37312,1714
40,クロアチア,6258,163
41,ブラジル,3226443,105490
42,ジョージア,1306,17
43,パキスタン,287300,6153
44,北マケドニア,12515,535
45,ギリシア,6632,223
46,ノルウェー,9908,261
47,ルーマニア,68046,2904
48,デンマーク,15758,621
49,エストニア,2177,63
50,オランダ,63127,6189
51,サンマリノ,699,42
52,リトアニア,2352,81
53,ナイジェリア,48445,973
54,アイスランド,1983,10
55,アゼルバイジャン,34018,504
56,ベラルーシ,69308,603
57,ニュージーランド,1609,22
58,メキシコ,511369,55908
59,カタール,114532,190
60,ルクセンブルク,7405,122
61,モナコ,146,4
62,エクアドル,99409,6030
63,アイルランド,26995,1774
64,チェコ,19693,394
65,アルメニア,41299,814
66,ドミニカ共和国,84488,1409
67,インドネシア,135123,6021
68,アンドラ,989,53
69,ポルトガル,53783,1772
70,ラトビア,1308,32
71,セネガル,11872,249
72,サウジアラビア,295902,3338
73,ヨルダン,1329,11
74,アルゼンチン,282437,5527
75,チリ,382111,10340
76,ウクライナ,89917,2042
77,モロッコ,39241,611
78,チュニジア,1903,53
79,ハンガリー,4853,607
80,リヒテンシュタイン,91,1
81,ポーランド,55319,1858
82,スロベニア,2369,129
83,パレスチナ,15834,106
84,ボスニア・ヘルツェゴビナ,15535,469
85,南アフリカ,579140,11556
86,ブータン,133,0
87,カメルーン,18469,401
88,トーゴ,1124,26
89,セルビア,29233,665
90,スロバキア,2801,31
91,バチカン,12,0
92,コロンビア,445111,14492
93,ペルー,516296,25856
94,コスタリカ,26931,281
95,マルタ,1276,9
96,パラグアイ,9022,108
97,バングラデシュ,271881,3591
98,モルドバ,29483,884
99,ブルガリア,14243,492
100,モルディブ,5572,22
101,ブルネイ,142,3
102,キプロス,1318,20
103,アルバニア,7117,219
104,ブルキナファソ,1238,54
105,モンゴル,298,0
106,パナマ,79402,1734
107,ボリビア,97950,3939
108,ホンジュラス,49467,1548
109,コンゴ民主共和国,9605,238
110,ジャマイカ,1082,14
111,トルコ,246861,5934
112,コートジボワール,16935,108
113,ガイアナ,649,22
114,キューバ,3229,88
115,トリニダード・トバゴ,426,10
116,スーダン,12162,793
117,ギニア,8260,50
118,エチオピア,27242,492
119,ケニア,29334,465
120,グアテマラ,61428,2341
121,ベネズエラ,31381,266
122,ガボン,8225,51
123,ガーナ,41847,223
124,アンティグア・バーブーダ,93,3
125,カザフスタン,102287,1269
126,ウルグアイ,1421,38
127,ナミビア,3726,31
128,セーシェル,127,0
129,セントルシア,25,0
130,ルワンダ,2293,8
131,エスワティニ,3670,68
132,スリナム,2838,41
133,モーリタニア,6676,157
134,コソボ,11130,381
135,コンゴ共和国,3745,60
136,セントビンセント及びクレナディーン諸島,57,0
137,中央アフリカ,4652,61
138,ウズベキスタン,33821,220
139,赤道ギニア,4821,83
140,リベリア,1252,82
141,タンザニア,509,21
142,ソマリア,3250,93
143,ベナン,2014,38
144,バハマ,1119,17
145,モンテネグロ,3930,73
146,バルバドス,148,7
147,キルギス,41373,1491
148,ザンビア,9021,256
149,ジブチ,5367,59
150,ガンビア,1623,50
151,モーリシャス,345,10
152,フィジー,28,1
153,エルサルバドル,22314,595
154,チャド,951,76
155,ニカラグア,4115,128
156,マダガスカル,13643,164
157,ハイチ,7810,192
158,アンゴラ,1852,86
159,ニジェール,1161,69
160,パプアニューギニア,271,3
161,ジンバブエ,5072,128
162,カーボベルデ,3136,33
163,エリトリア,285,0
164,東ティモール,25,0
165,ウガンダ,1385,12
166,シリア,1515,58
167,モザンビーク,2708,19
168,グレナダ,24,0
169,ベリーズ,356,3
170,ミャンマー,374,6
171,ドミニカ国,18,0
172,ラオス,22,0
173,ギニアビサウ,2088,29
174,マリ,2597,125
175,セントクリストファー・ネービス,17,0
176,リビア,7327,139
177,シエラレオネ,1947,69
178,ブルンジ,412,1
179,ボツワナ,1214,3
180,マラウイ,4988,156
181,西サハラ,10,1
182,南スーダン共和国,2482,47
183,サントメ・プリンシペ,885,15
184,イエメン共和国,1858,528
185,タジキスタン共和国,7989,63
186,コモロ連合,403,7
187,レソト王国,884,25
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,21119013,764389
