,Country,Infected,Deaths
0,中国,85031,4634
1,香港,4787,87
2,マカオ,46,0
3,日本,67264,1264
4,韓国,19699,323
5,台湾,488,7
6,シンガポール,56717,27
7,ネパール,37340,207
8,タイ,3411,58
9,ベトナム,1040,32
10,マレーシア,9317,125
11,豪州,25670,611
12,米国,5961094,182761
13,カナダ,129639,9161
14,フランス,267520,30596
15,ドイツ,242835,9299
16,カンボジア,273,0
17,スリランカ,2995,12
18,アラブ首長国連邦,69328,379
19,フィンランド,8049,335
20,フィリピン,213131,3419
21,インド,3542733,63498
22,イタリア,266853,35473
23,英国,334916,41585
24,ロシア,982573,16977
25,スウェーデン,83958,5821
26,スペイン,439286,29011
27,ベルギー,84599,9891
28,エジプト,98497,5376
29,イラン,371816,21359
30,イスラエル,113465,906
31,レバノン,16275,155
32,クウェート,84224,528
33,バーレーン,51391,189
34,オマーン,85005,650
35,アフガニスタン,38143,1402
36,イラク,227446,6891
37,アルジェリア,43781,1491
38,オーストリア,26985,733
39,スイス,41240,1724
40,クロアチア,9861,183
41,ブラジル,3846153,120262
42,ジョージア,1462,19
43,パキスタン,295372,6284
44,北マケドニア,14293,596
45,ギリシア,9977,260
46,ノルウェー,10611,264
47,ルーマニア,85833,3539
48,デンマーク,17204,624
49,エストニア,2363,64
50,オランダ,72128,6252
51,サンマリノ,710,42
52,リトアニア,2839,86
53,ナイジェリア,53727,1011
54,アイスランド,2100,10
55,アゼルバイジャン,36174,529
56,ベラルーシ,71523,671
57,ニュージーランド,1729,22
58,メキシコ,591712,63819
59,カタール,118407,196
60,ルクセンブルク,6625,124
61,モナコ,154,4
62,エクアドル,112906,6537
63,アイルランド,28720,1777
64,チェコ,24094,421
65,アルメニア,43626,872
66,ドミニカ共和国,93732,1673
67,インドネシア,169195,7261
68,アンドラ,1124,53
69,ポルトガル,57448,1818
70,ラトビア,1381,34
71,セネガル,13456,282
72,サウジアラビア,313911,3840
73,ヨルダン,1893,15
74,アルゼンチン,401239,8353
75,チリ,408009,11181
76,ウクライナ,119751,2540
77,モロッコ,60056,1078
78,チュニジア,3572,76
79,ハンガリー,5669,614
80,リヒテンシュタイン,107,1
81,ポーランド,66239,2032
82,スロベニア,2834,133
83,パレスチナ,21668,147
84,ボスニア・ヘルツェゴビナ,19550,594
85,南アフリカ,622551,13981
86,ブータン,195,0
87,カメルーン,19142,411
88,トーゴ,1390,27
89,セルビア,31282,710
90,スロバキア,3842,33
91,バチカン,12,0
92,コロンビア,599884,19063
93,ペルー,629961,28471
94,コスタリカ,39699,418
95,マルタ,1847,10
96,パラグアイ,16474,294
97,バングラデシュ,308925,4206
98,モルドバ,36404,990
99,ブルガリア,16164,605
100,モルディブ,7578,28
101,ブルネイ,144,3
102,キプロス,1483,20
103,アルバニア,9279,275
104,ブルキナファソ,1352,55
105,モンゴル,301,0
106,パナマ,91337,1983
107,ボリビア,115354,4938
108,ホンジュラス,59645,1842
109,コンゴ民主共和国,10007,258
110,ジャマイカ,2113,20
111,トルコ,267064,6284
112,コートジボワール,17893,115
113,ガイアナ,1184,35
114,キューバ,3925,94
115,トリニダード・トバゴ,1645,19
116,スーダン,13189,823
117,ギニア,9251,59
118,エチオピア,49654,770
119,ケニア,33794,572
120,グアテマラ,73679,2728
121,ベネズエラ,44946,375
122,ガボン,8505,53
123,ガーナ,44118,270
124,アンティグア・バーブーダ,94,3
125,カザフスタン,105684,1523
126,ウルグアイ,1570,44
127,ナミビア,7116,69
128,セーシェル,136,0
129,セントルシア,26,0
130,ルワンダ,3843,16
131,エスワティニ,4510,91
132,スリナム,3954,67
133,モーリタニア,7012,158
134,コソボ,12683,488
135,コンゴ共和国,3979,78
136,セントビンセント及びクレナディーン諸島,60,0
137,中央アフリカ,4700,61
138,ウズベキスタン,41067,307
139,赤道ギニア,4941,83
140,リベリア,1304,82
141,タンザニア,509,21
142,ソマリア,3310,97
143,ベナン,2145,40
144,バハマ,2135,50
145,モンテネグロ,4727,93
146,バルバドス,170,7
147,キルギス,43712,1057
148,ザンビア,11902,284
149,ジブチ,5385,60
150,ガンビア,2895,96
151,モーリシャス,355,10
152,フィジー,28,2
153,エルサルバドル,25537,708
154,チャド,1008,77
155,ニカラグア,4494,137
156,マダガスカル,14791,190
157,ハイチ,8174,201
158,アンゴラ,2551,107
159,ニジェール,1175,69
160,パプアニューギニア,453,5
161,ジンバブエ,6406,196
162,カーボベルデ,3778,39
163,エリトリア,318,0
164,東ティモール,27,0
165,ウガンダ,2847,29
166,シリア,2628,106
167,モザンビーク,3760,22
168,グレナダ,24,0
169,ベリーズ,964,13
170,ミャンマー,749,6
171,ドミニカ国,20,0
172,ラオス,22,0
173,ギニアビサウ,2205,34
174,マリ,2757,126
175,セントクリストファー・ネービス,17,0
176,リビア,12958,231
177,シエラレオネ,2019,70
178,ブルンジ,445,1
179,ボツワナ,1562,3
180,マラウイ,5528,174
181,西サハラ,10,1
182,南スーダン共和国,2519,47
183,サントメ・プリンシペ,895,15
184,イエメン共和国,1946,563
185,タジキスタン共和国,8516,68
186,コモロ連合,423,7
187,レソト王国,1051,31
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,24958459,842206
