,Country,Infected,Deaths
0,中国,84060,4634
1,香港,2885,23
2,マカオ,46,0
3,日本,31901,1001
4,韓国,14251,300
5,台湾,467,7
6,シンガポール,51197,27
7,ネパール,19063,49
8,タイ,3297,58
9,ベトナム,446,0
10,マレーシア,8943,124
11,豪州,15582,176
12,米国,4351997,149256
13,カナダ,116871,8957
14,フランス,183163,30209
15,ドイツ,207707,9131
16,カンボジア,226,0
17,スリランカ,2810,11
18,アラブ首長国連邦,59546,347
19,フィンランド,7404,329
20,フィリピン,83673,1947
21,インド,1483156,33425
22,イタリア,246488,35123
23,英国,302295,45963
24,ロシア,822060,13483
25,スウェーデン,79494,5702
26,スペイン,280610,28436
27,ベルギー,66662,9833
28,エジプト,92947,4691
29,イラン,296273,16147
30,イスラエル,66293,486
31,レバノン,4023,54
32,クウェート,65149,442
33,バーレーン,39921,141
34,オマーン,77904,402
35,アフガニスタン,36368,1270
36,イラク,115332,4535
37,アルジェリア,28615,1174
38,オーストリア,20677,713
39,スイス,34390,1700
40,クロアチア,4923,140
41,ブラジル,2483191,88539
42,ジョージア,1145,16
43,パキスタン,275225,5865
44,北マケドニア,10315,471
45,ギリシア,4279,203
46,ノルウェー,9150,255
47,ルーマニア,47053,2239
48,デンマーク,13811,613
49,エストニア,2038,69
50,オランダ,53647,6164
51,サンマリノ,699,42
52,リトアニア,2027,80
53,ナイジェリア,41804,868
54,アイスランド,1857,10
55,アゼルバイジャン,30858,430
56,ベラルーシ,67366,543
57,ニュージーランド,1559,22
58,メキシコ,402697,44876
59,カタール,109880,167
60,ルクセンブルク,6375,113
61,モナコ,117,4
62,エクアドル,82279,5584
63,アイルランド,25929,1764
64,チェコ,15799,374
65,アルメニア,37629,719
66,ドミニカ共和国,64690,1101
67,インドネシア,102051,4901
68,アンドラ,907,52
69,ポルトガル,50410,1722
70,ラトビア,1220,31
71,セネガル,9805,198
72,サウジアラビア,270831,2789
73,ヨルダン,1182,11
74,アルゼンチン,173355,3179
75,チリ,349800,9240
76,ウクライナ,68030,1650
77,モロッコ,21387,327
78,チュニジア,1468,50
79,ハンガリー,4456,596
80,リヒテンシュタイン,87,1
81,ポーランド,43904,1682
82,スロベニア,2101,117
83,パレスチナ,10938,79
84,ボスニア・ヘルツェゴビナ,10766,297
85,南アフリカ,459761,7257
86,ブータン,99,0
87,カメルーン,17179,391
88,トーゴ,896,18
89,セルビア,24520,551
90,スロバキア,2204,28
91,バチカン,12,0
92,コロンビア,267385,9074
93,ペルー,389717,18418
94,コスタリカ,16344,125
95,マルタ,708,9
96,パラグアイ,4674,45
97,バングラデシュ,229185,3000
98,モルドバ,23521,753
99,ブルガリア,10871,355
100,モルディブ,3506,15
101,ブルネイ,141,3
102,キプロス,1067,19
103,アルバニア,4997,148
104,ブルキナファソ,1105,53
105,モンゴル,291,0
106,パナマ,62223,1349
107,ボリビア,72327,2720
108,ホンジュラス,40460,1214
109,コンゴ民主共和国,8873,208
110,ジャマイカ,855,10
111,トルコ,227982,5645
112,コートジボワール,15713,98
113,ガイアナ,396,20
114,キューバ,2555,87
115,トリニダード・トバゴ,153,8
116,スーダン,11496,725
117,ギニア,7126,46
118,エチオピア,15200,239
119,ケニア,18581,299
120,グアテマラ,46451,1782
121,ベネズエラ,16571,151
122,ガボン,7189,49
123,ガーナ,34406,168
124,アンティグア・バーブーダ,86,3
125,カザフスタン,86192,793
126,ウルグアイ,1218,35
127,ナミビア,1917,8
128,セーシェル,114,0
129,セントルシア,24,0
130,ルワンダ,1926,5
131,エスワティニ,2404,39
132,スリナム,1510,24
133,モーリタニア,6249,156
134,コソボ,7652,192
135,コンゴ共和国,3200,54
136,セントビンセント及びクレナディーン諸島,52,0
137,中央アフリカ,4599,59
138,ウズベキスタン,21699,124
139,赤道ギニア,3071,51
140,リベリア,1177,72
141,タンザニア,509,21
142,ソマリア,3212,93
143,ベナン,1770,35
144,バハマ,447,11
145,モンテネグロ,2949,45
146,バルバドス,110,7
147,キルギス,33844,1329
148,ザンビア,5002,142
149,ジブチ,5068,58
150,ガンビア,326,8
151,モーリシャス,344,10
152,フィジー,27,0
153,エルサルバドル,15446,417
154,チャド,926,75
155,ニカラグア,3672,116
156,マダガスカル,10104,93
157,ハイチ,7340,158
158,アンゴラ,1000,47
159,ニジェール,1132,69
160,パプアニューギニア,63,0
161,ジンバブエ,2817,40
162,カーボベルデ,2354,22
163,エリトリア,265,0
164,東ティモール,24,0
165,ウガンダ,1135,2
166,シリア,694,40
167,モザンビーク,1720,11
168,グレナダ,23,0
169,ベリーズ,48,2
170,ミャンマー,351,6
171,ドミニカ国,18,0
172,ラオス,20,0
173,ギニアビサウ,1954,26
174,マリ,2520,124
175,セントクリストファー・ネービス,17,0
176,リビア,3017,67
177,シエラレオネ,1786,66
178,ブルンジ,378,1
179,ボツワナ,739,2
180,マラウイ,3709,103
181,西サハラ,10,1
182,南スーダン共和国,2305,46
183,サントメ・プリンシペ,867,14
184,イエメン共和国,1703,484
185,タジキスタン共和国,7276,60
186,コモロ連合,354,7
187,レソト王国,505,12
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,16643683,659079
