,Country,Infected,Deaths
0,中国,84528,4634
1,香港,3755,43
2,マカオ,46,0
3,日本,42263,1026
4,韓国,14499,302
5,台湾,476,7
6,シンガポール,54254,27
7,ネパール,21390,60
8,タイ,3328,58
9,ベトナム,717,9
10,マレーシア,9023,125
11,豪州,19890,255
12,米国,4823890,158250
13,カナダ,120033,9010
14,フランス,192418,30296
15,ドイツ,214113,9179
16,カンボジア,243,0
17,スリランカ,2839,11
18,アラブ首長国連邦,61606,353
19,フィンランド,7512,331
20,フィリピン,115980,2123
21,インド,1964536,40699
22,イタリア,248803,35181
23,英国,307271,46295
24,ロシア,864948,14465
25,スウェーデン,81540,5760
26,スペイン,305767,28499
27,ベルギー,71158,9859
28,エジプト,94875,4930
29,イラン,317483,17802
30,イスラエル,77919,565
31,レバノン,5417,68
32,クウェート,69425,468
33,バーレーン,42514,154
34,オマーン,80286,488
35,アフガニスタン,36829,1294
36,イラク,137556,5094
37,アルジェリア,33055,1261
38,オーストリア,21566,719
39,スイス,35657,1705
40,クロアチア,5376,154
41,ブラジル,2859073,97256
42,ジョージア,1197,17
43,パキスタン,281136,6014
44,北マケドニア,11289,511
45,ギリシア,4974,210
46,ノルウェー,9409,256
47,ルーマニア,56550,2521
48,デンマーク,14440,616
49,エストニア,2113,63
50,オランダ,56750,6173
51,サンマリノ,699,42
52,リトアニア,2147,81
53,ナイジェリア,44890,927
54,アイスランド,1926,10
55,アゼルバイジャン,33103,476
56,ベラルーシ,68376,577
57,ニュージーランド,1569,22
58,メキシコ,456100,49698
59,カタール,111805,178
60,ルクセンブルク,7007,118
61,モナコ,125,4
62,エクアドル,88866,5847
63,アイルランド,26303,1763
64,チェコ,17529,388
65,アルメニア,39586,770
66,ドミニカ共和国,75660,1222
67,インドネシア,116871,5452
68,アンドラ,939,52
69,ポルトガル,51848,1740
70,ラトビア,1257,32
71,セネガル,10538,218
72,サウジアラビア,282824,3020
73,ヨルダン,1231,11
74,アルゼンチン,220682,4106
75,チリ,364723,9792
76,ウクライナ,77169,1813
77,モロッコ,28500,435
78,チュニジア,1601,51
79,ハンガリー,4564,599
80,リヒテンシュタイン,89,1
81,ポーランド,48789,1756
82,スロベニア,2208,124
83,パレスチナ,13065,89
84,ボスニア・ヘルツェゴビナ,13138,379
85,南アフリカ,529877,9298
86,ブータン,105,0
87,カメルーン,17718,391
88,トーゴ,1001,21
89,セルビア,27033,614
90,スロバキア,2417,29
91,バチカン,12,0
92,コロンビア,345714,11624
93,ペルー,447624,20228
94,コスタリカ,20417,191
95,マルタ,926,9
96,パラグアイ,6060,61
97,バングラデシュ,246674,3267
98,モルドバ,26222,823
99,ブルガリア,12717,424
100,モルディブ,4594,19
101,ブルネイ,141,3
102,キプロス,1195,19
103,アルバニア,5889,182
104,ブルキナファソ,1153,54
105,モンゴル,293,0
106,パナマ,70231,1553
107,ボリビア,85141,3385
108,ホンジュラス,45098,1423
109,コンゴ民主共和国,9253,215
110,ジャマイカ,928,12
111,トルコ,236112,5784
112,コートジボワール,16349,103
113,ガイアナ,509,22
114,キューバ,2726,88
115,トリニダード・トバゴ,199,8
116,スーダン,11780,763
117,ギニア,7575,49
118,エチオピア,20336,356
119,ケニア,23873,391
120,グアテマラ,53509,2072
121,ベネズエラ,22299,195
122,ガボン,7787,51
123,ガーナ,39075,199
124,アンティグア・バーブーダ,92,3
125,カザフスタン,95942,1058
126,ウルグアイ,1309,37
127,ナミビア,2540,12
128,セーシェル,126,0
129,セントルシア,25,0
130,ルワンダ,2104,5
131,エスワティニ,2909,53
132,スリナム,2050,27
133,モーリタニア,6444,157
134,コソボ,9274,296
135,コンゴ共和国,3546,58
136,セントビンセント及びクレナディーン諸島,56,0
137,中央アフリカ,4618,59
138,ウズベキスタン,27793,171
139,赤道ギニア,4821,83
140,リベリア,1221,78
141,タンザニア,509,21
142,ソマリア,3227,93
143,ベナン,1936,38
144,バハマ,751,14
145,モンテネグロ,3411,57
146,バルバドス,133,7
147,キルギス,38110,1438
148,ザンビア,7022,176
149,ジブチ,5330,59
150,ガンビア,799,16
151,モーリシャス,344,10
152,フィジー,27,1
153,エルサルバドル,18701,498
154,チャド,939,75
155,ニカラグア,3902,123
156,マダガスカル,12222,127
157,ハイチ,7544,171
158,アンゴラ,1395,62
159,ニジェール,1152,69
160,パプアニューギニア,153,2
161,ジンバブエ,4221,81
162,カーボベルデ,2689,27
163,エリトリア,282,0
164,東ティモール,25,0
165,ウガンダ,1213,5
166,シリア,944,48
167,モザンビーク,2079,15
168,グレナダ,24,0
169,ベリーズ,86,2
170,ミャンマー,357,6
171,ドミニカ国,18,0
172,ラオス,20,0
173,ギニアビサウ,2032,27
174,マリ,2546,124
175,セントクリストファー・ネービス,17,0
176,リビア,4475,99
177,シエラレオネ,1860,67
178,ブルンジ,395,1
179,ボツワナ,804,2
180,マラウイ,4426,136
181,西サハラ,10,1
182,南スーダン共和国,2437,47
183,サントメ・プリンシペ,878,15
184,イエメン共和国,1763,508
185,タジキスタン共和国,7625,61
186,コモロ連合,388,7
187,レソト王国,726,21
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,18773542,707384
