,Country,Infected,Deaths
0,中国,84939,4634
1,香港,4631,75
2,マカオ,46,0
3,日本,60733,1169
4,韓国,17002,309
5,台湾,487,7
6,シンガポール,56216,27
7,ネパール,30483,137
8,タイ,3390,58
9,ベトナム,1009,25
10,マレーシア,9249,125
11,豪州,24602,485
12,米国,5622540,175363
13,カナダ,126319,9110
14,フランス,230069,30480
15,ドイツ,233029,9266
16,カンボジア,273,0
17,スリランカ,2941,11
18,アラブ首長国連邦,66193,370
19,フィンランド,7871,334
20,フィリピン,182365,2940
21,インド,2975701,55794
22,イタリア,257065,35427
23,英国,325263,41491
24,ロシア,944671,16148
25,スウェーデン,86068,5810
26,スペイン,386054,28838
27,ベルギー,80894,9985
28,エジプト,97148,5231
29,イラン,354764,20376
30,イスラエル,100716,809
31,レバノン,11580,116
32,クウェート,79269,511
33,バーレーン,48661,181
34,オマーン,83769,609
35,アフガニスタン,37894,1385
36,イラク,197085,6283
37,アルジェリア,40667,1418
38,オーストリア,24762,730
39,スイス,38926,1718
40,クロアチア,7594,169
41,ブラジル,3532330,113358
42,ジョージア,1385,17
43,パキスタン,291588,6219
44,北マケドニア,13308,557
45,ギリシア,8138,238
46,ノルウェー,10275,264
47,ルーマニア,76355,3196
48,デンマーク,16525,621
49,エストニア,2244,63
50,オランダ,67456,6219
51,サンマリノ,704,42
52,リトアニア,2564,83
53,ナイジェリア,51304,996
54,アイスランド,2050,10
55,アゼルバイジャン,34921,512
56,ベラルーシ,70111,632
57,ニュージーランド,1671,22
58,メキシコ,549734,59610
59,カタール,116481,193
60,ルクセンブルク,7704,124
61,モナコ,154,4
62,エクアドル,106481,6248
63,アイルランド,27755,1776
64,チェコ,21551,411
65,アルメニア,42477,842
66,ドミニカ共和国,89867,1533
67,インドネシア,149408,6500
68,アンドラ,1045,53
69,ポルトガル,55211,1792
70,ラトビア,1330,33
71,セネガル,12689,262
72,サウジアラビア,305186,3580
73,ヨルダン,1532,11
74,アルゼンチン,329043,6730
75,チリ,393769,10723
76,ウクライナ,102948,2248
77,モロッコ,49247,817
78,チュニジア,2607,64
79,ハンガリー,5098,611
80,リヒテンシュタイン,99,1
81,ポーランド,60281,1938
82,スロベニア,2574,130
83,パレスチナ,18313,122
84,ボスニア・ヘルツェゴビナ,17396,526
85,南アフリカ,603338,12843
86,ブータン,154,0
87,カメルーン,18762,408
88,トーゴ,1239,27
89,セルビア,30378,692
90,スロバキア,3225,33
91,バチカン,12,0
92,コロンビア,522138,16568
93,ペルー,567059,27034
94,コスタリカ,32134,340
95,マルタ,1546,10
96,パラグアイ,12536,182
97,バングラデシュ,290360,3861
98,モルドバ,32484,929
99,ブルガリア,15131,539
100,モルディブ,6564,26
101,ブルネイ,143,3
102,キプロス,1406,20
103,アルバニア,8119,240
104,ブルキナファソ,1297,55
105,モンゴル,298,0
106,パナマ,84392,1859
107,ボリビア,107435,4366
108,ホンジュラス,53381,1632
109,コンゴ民主共和国,9802,248
110,ジャマイカ,1346,16
111,トルコ,255723,6080
112,コートジボワール,17310,112
113,ガイアナ,881,30
114,キューバ,3582,89
115,トリニダード・トバゴ,864,12
116,スーダン,12623,812
117,ギニア,8932,53
118,エチオピア,37665,637
119,ケニア,31763,532
120,グアテマラ,66941,2532
121,ベネズエラ,38219,317
122,ガボン,8388,53
123,ガーナ,43325,261
124,アンティグア・バーブーダ,94,3
125,カザフスタン,104313,1415
126,ウルグアイ,1516,42
127,ナミビア,5227,42
128,セーシェル,132,0
129,セントルシア,26,0
130,ルワンダ,2780,11
131,エスワティニ,4128,81
132,スリナム,3460,56
133,モーリタニア,6885,158
134,コソボ,12168,448
135,コンゴ共和国,3850,77
136,セントビンセント及びクレナディーン諸島,58,0
137,中央アフリカ,4679,61
138,ウズベキスタン,38074,260
139,赤道ギニア,4926,83
140,リベリア,1285,82
141,タンザニア,509,21
142,ソマリア,3265,93
143,ベナン,2095,39
144,バハマ,1703,27
145,モンテネグロ,4277,82
146,バルバドス,157,7
147,キルギス,42703,1055
148,ザンビア,10627,277
149,ジブチ,5382,60
150,ガンビア,2437,84
151,モーリシャス,346,10
152,フィジー,28,1
153,エルサルバドル,24200,646
154,チャド,981,76
155,ニカラグア,4311,133
156,マダガスカル,14218,178
157,ハイチ,8016,196
158,アンゴラ,2068,94
159,ニジェール,1172,69
160,パプアニューギニア,361,4
161,ジンバブエ,5815,152
162,カーボベルデ,3412,37
163,エリトリア,306,0
164,東ティモール,25,0
165,ウガンダ,1848,19
166,シリア,2073,83
167,モザンビーク,3195,20
168,グレナダ,24,0
169,ベリーズ,648,5
170,ミャンマー,435,6
171,ドミニカ国,18,0
172,ラオス,22,0
173,ギニアビサウ,2149,33
174,マリ,2688,125
175,セントクリストファー・ネービス,17,0
176,リビア,10121,180
177,シエラレオネ,1972,69
178,ブルンジ,426,1
179,ボツワナ,1308,3
180,マラウイ,5322,166
181,西サハラ,10,1
182,南スーダン共和国,2497,47
183,サントメ・プリンシペ,891,15
184,イエメン共和国,1906,542
185,タジキスタン共和国,8241,66
186,コモロ連合,417,7
187,レソト王国,1015,30
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,22906721,798929
