,Country,Infected,Deaths
0,中国,82885,4633
1,香港,1041,4
2,マカオ,45,0
3,日本,15463,551
4,韓国,10810,256
5,台湾,439,6
6,シンガポール,20198,18
7,ネパール,99,0
8,タイ,2989,55
9,ベトナム,271,0
10,マレーシア,6428,106
11,豪州,6849,96
12,米国,1228177,73418
13,カナダ,62458,4111
14,フランス,137150,25809
15,ドイツ,168162,7275
16,カンボジア,122,0
17,スリランカ,797,9
18,アラブ首長国連邦,15738,146
19,フィンランド,5573,246
20,フィリピン,10004,658
21,インド,49391,1694
22,イタリア,214457,29684
23,英国,201101,30076
24,ロシア,165697,1535
25,スウェーデン,23918,2941
26,スペイン,220325,25857
27,ベルギー,50781,8339
28,エジプト,7588,452
29,イラン,101650,6418
30,イスラエル,16310,237
31,レバノン,750,25
32,クウェート,6289,40
33,バーレーン,3934,8
34,オマーン,2903,13
35,アフガニスタン,3392,95
36,イラク,2480,102
37,アルジェリア,4997,470
38,オーストリア,15633,608
39,スイス,29978,1504
40,クロアチア,2119,83
41,ブラジル,125218,8536
42,ジョージア,610,9
43,パキスタン,23214,526
44,北マケドニア,1539,86
45,ギリシア,2663,146
46,ノルウェー,7996,209
47,ルーマニア,14107,827
48,デンマーク,10136,503
49,エストニア,1713,55
50,オランダ,41319,5204
51,サンマリノ,608,41
52,リトアニア,1428,46
53,ナイジェリア,3145,98
54,アイスランド,1799,10
55,アゼルバイジャン,2127,26
56,ベラルーシ,19255,112
57,ニュージーランド,1488,21
58,メキシコ,26025,2507
59,カタール,17972,12
60,ルクセンブルク,3851,96
61,モナコ,95,1
62,エクアドル,31881,1618
63,アイルランド,22248,1339
64,チェコ,7974,257
65,アルメニア,2782,40
66,ドミニカ共和国,8807,354
67,インドネシア,12438,872
68,アンドラ,751,46
69,ポルトガル,26182,1089
70,ラトビア,900,17
71,セネガル,1433,11
72,サウジアラビア,31938,209
73,ヨルダン,473,9
74,アルゼンチン,5208,262
75,チリ,23048,275
76,ウクライナ,13184,327
77,モロッコ,5408,181
78,チュニジア,1025,43
79,ハンガリー,3111,373
80,リヒテンシュタイン,82,1
81,ポーランド,14740,716
82,スロベニア,1448,98
83,パレスチナ,374,4
84,ボスニア・ヘルツェゴビナ,1987,82
85,南アフリカ,7808,148
86,ジブラルタル（英領）,144,0
87,ブータン,7,0
88,カメルーン,2265,108
89,トーゴ,128,9
90,セルビア,9791,200
91,スロバキア,1429,25
92,バチカン,12,0
93,コロンビア,8959,358
94,ペルー,54817,1533
95,コスタリカ,761,6
96,マルタ,484,5
97,パラグアイ,440,10
98,バングラデシュ,11719,183
99,モルドバ,4476,140
100,ブルガリア,1778,78
101,モルディブ,617,2
102,ブルネイ,139,1
103,キプロス,883,20
104,アルバニア,832,31
105,ブルキナファソ,729,48
106,チャンネル諸島（英王室属領）,1,0
107,モンゴル,41,0
108,パナマ,7523,203
109,ボリビア,1802,82
110,ホンジュラス,1270,89
111,コンゴ民主共和国,797,34
112,ジャマイカ,473,9
113,トルコ,131744,3584
114,コートジボワール,1516,18
115,ガイアナ,93,9
116,ガーンジー（英領）,252,13
117,ジャージー（英領）,293,24
118,ケイマン諸島（英領）,75,1
119,キューバ,1703,69
120,トリニダード・トバゴ,116,8
121,スーダン,852,45
122,ギニア,1856,10
123,エチオピア,162,4
124,ケニア,582,23
125,グアテマラ,763,19
126,ベネズエラ,367,10
127,ガボン,397,6
128,ガーナ,2719,18
129,アンティグア・バーブーダ,25,3
130,カザフスタン,4422,29
131,ウルグアイ,673,17
132,アルバ,101,2
133,ナミビア,16,0
134,セーシェル,11,0
135,セントルシア,18,0
136,ルワンダ,268,0
137,エスワティニ,123,1
138,キュラソー,16,1
139,スリナム,10,1
140,モーリタニア,8,1
141,コソボ,856,27
142,コンゴ共和国,264,10
143,セントビンセント及びクレナディーン諸島,17,0
144,中央アフリカ,94,0
145,ウズベキスタン,2233,10
146,赤道ギニア,439,4
147,リベリア,178,20
148,タンザニア,480,18
149,ソマリア,873,38
150,ベナン,96,2
151,バハマ,92,11
152,モンテネグロ,324,8
153,バルバドス,82,7
154,キルギス,871,12
155,ザンビア,146,4
156,ジブチ,1124,2
157,ガンビア,17,1
158,モーリシャス,332,10
159,フィジー,18,0
160,エルサルバドル,633,13
161,チャド,170,17
162,ニカラグア,16,5
163,モントセラト（英領）,11,1
164,マダガスカル,158,0
165,ハイチ,101,11
166,アンゴラ,36,2
167,ニジェール,770,38
168,パプアニューギニア,8,0
169,ジンバブエ,34,4
170,カーボベルデ,191,2
171,エリトリア,39,0
172,東ティモール,24,0
173,マン島（英王室属領）,325,23
174,ウガンダ,100,0
175,ニューカレドニア,18,0
176,シリア,45,3
177,モザンビーク,81,0
178,グレナダ,21,0
179,ベリーズ,18,2
180,バミューダ（英領）,115,7
181,ミャンマー,161,6
182,ドミニカ国,16,0
183,ラオス,19,0
184,タークス・カイコス諸島（英領）,12,1
185,ギニアビサウ,475,2
186,マリ,631,32
187,セントクリストファー・ネービス,15,0
188,リビア,64,3
189,アンギラ（英領）,3,0
190,バージン諸島（英領）,7,1
191,シエラレオネ,225,11
192,ブルンジ,15,1
193,ボツワナ,23,1
194,マラウイ,43,3
195,ボネール、シント・ユースタティウス及びサバ,6,0
196,フォークランド諸島（英領）,13,0
197,西サハラ,6,0
198,南スーダン共和国,58,0
199,サントメ・プリンシペ,174,3
200,イエメン共和国,25,3
201,タジキスタン共和国,379,7
202,コモロ連合,8,1
203,その他,712,13
204,計,3706967,262510
