,Country,Infected,Deaths
0,中国,84917,4634
1,香港,4605,75
2,マカオ,46,0
3,日本,59721,1155
4,韓国,16670,309
5,台湾,486,7
6,シンガポール,56099,27
7,ネパール,29645,126
8,タイ,3389,58
9,ベトナム,1007,25
10,マレーシア,9240,125
11,豪州,24407,472
12,米国,5573847,174255
13,カナダ,125625,9097
14,フランス,225298,30468
15,ドイツ,231292,9263
16,カンボジア,273,0
17,スリランカ,2918,11
18,アラブ首長国連邦,65802,369
19,フィンランド,7842,334
20,フィリピン,178022,2883
21,インド,2905825,54849
22,イタリア,256118,35418
23,英国,324203,41489
24,ロシア,939833,16058
25,スウェーデン,85810,5805
26,スペイン,377906,28813
27,ベルギー,80178,9976
28,エジプト,97025,5212
29,イラン,352558,20264
30,イスラエル,99599,795
31,レバノン,10952,113
32,クウェート,78767,509
33,バーレーン,48303,179
34,オマーン,83769,609
35,アフガニスタン,37856,1385
36,イラク,192797,6208
37,アルジェリア,40258,1411
38,オーストリア,24431,729
39,スイス,38662,1718
40,クロアチア,7329,168
41,ブラジル,3501975,112304
42,ジョージア,1370,17
43,パキスタン,290958,6209
44,北マケドニア,13194,554
45,ギリシア,7934,235
46,ノルウェー,10197,264
47,ルーマニア,74963,3154
48,デンマーク,16453,621
49,エストニア,2227,63
50,オランダ,66843,6215
51,サンマリノ,704,42
52,リトアニア,2528,82
53,ナイジェリア,50964,992
54,アイスランド,2040,10
55,アゼルバイジャン,34759,510
56,ベラルーシ,69950,627
57,ニュージーランド,1665,22
58,メキシコ,543806,59106
59,カタール,116224,193
60,ルクセンブルク,7637,124
61,モナコ,150,4
62,エクアドル,105508,6200
63,アイルランド,27676,1776
64,チェコ,21045,406
65,アルメニア,42319,836
66,ドミニカ共和国,89010,1505
67,インドネシア,147211,6418
68,アンドラ,1024,53
69,ポルトガル,54992,1788
70,ラトビア,1327,33
71,セネガル,12559,261
72,サウジアラビア,303973,3548
73,ヨルダン,1498,11
74,アルゼンチン,320884,6517
75,チリ,391849,10671
76,ウクライナ,100810,2225
77,モロッコ,47638,775
78,チュニジア,2543,63
79,ハンガリー,5046,609
80,リヒテンシュタイン,99,1
81,ポーランド,59378,1925
82,スロベニア,2536,129
83,パレスチナ,17989,120
84,ボスニア・ヘルツェゴビナ,17029,515
85,南アフリカ,599940,12618
86,ブータン,153,0
87,カメルーン,18762,408
88,トーゴ,1212,27
89,セルビア,30209,689
90,スロバキア,3102,33
91,バチカン,12,0
92,コロンビア,513719,16183
93,ペルー,558420,26834
94,コスタリカ,31075,333
95,マルタ,1510,9
96,パラグアイ,11817,170
97,バングラデシュ,287959,3822
98,モルドバ,31937,921
99,ブルガリア,14962,532
100,モルディブ,6370,24
101,ブルネイ,143,3
102,キプロス,1395,20
103,アルバニア,7967,238
104,ブルキナファソ,1297,55
105,モンゴル,298,0
106,パナマ,83855,1844
107,ボリビア,106065,4305
108,ホンジュラス,52819,1619
109,コンゴ民主共和国,9757,247
110,ジャマイカ,1290,15
111,トルコ,254520,6058
112,コートジボワール,17249,112
113,ガイアナ,846,29
114,キューバ,3565,88
115,トリニダード・トバゴ,767,12
116,スーダン,12582,812
117,ギニア,8876,53
118,エチオピア,35836,620
119,ケニア,31441,516
120,グアテマラ,65983,2506
121,ベネズエラ,37567,311
122,ガボン,8319,53
123,ガーナ,43260,261
124,アンティグア・バーブーダ,94,3
125,カザフスタン,104071,1415
126,ウルグアイ,1506,41
127,ナミビア,4912,41
128,セーシェル,132,0
129,セントルシア,26,0
130,ルワンダ,2717,11
131,エスワティニ,4110,81
132,スリナム,3366,55
133,モーリタニア,6848,158
134,コソボ,11545,390
135,コンゴ共和国,3850,77
136,セントビンセント及びクレナディーン諸島,58,0
137,中央アフリカ,4679,61
138,ウズベキスタン,37547,252
139,赤道ギニア,4892,83
140,リベリア,1284,82
141,タンザニア,509,21
142,ソマリア,3265,93
143,ベナン,2095,39
144,バハマ,1610,23
145,モンテネグロ,4229,81
146,バルバドス,156,7
147,キルギス,42507,1498
148,ザンビア,10372,274
149,ジブチ,5374,59
150,ガンビア,2401,81
151,モーリシャス,346,10
152,フィジー,28,1
153,エルサルバドル,23964,640
154,チャド,972,76
155,ニカラグア,4311,133
156,マダガスカル,14154,177
157,ハイチ,7997,196
158,アンゴラ,2044,93
159,ニジェール,1169,69
160,パプアニューギニア,361,4
161,ジンバブエ,5745,151
162,カーボベルデ,3368,37
163,エリトリア,306,0
164,東ティモール,25,0
165,ウガンダ,1750,19
166,シリア,2008,82
167,モザンビーク,3115,20
168,グレナダ,24,0
169,ベリーズ,605,5
170,ミャンマー,399,6
171,ドミニカ国,18,0
172,ラオス,22,0
173,ギニアビサウ,2149,33
174,マリ,2667,125
175,セントクリストファー・ネービス,17,0
176,リビア,9707,173
177,シエラレオネ,1969,69
178,ブルンジ,422,1
179,ボツワナ,1308,3
180,マラウイ,5282,165
181,西サハラ,10,1
182,南スーダン共和国,2494,47
183,サントメ・プリンシペ,888,15
184,イエメン共和国,1899,541
185,タジキスタン共和国,8203,66
186,コモロ連合,417,7
187,レソト王国,996,30
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,22646705,793450
