,Country,Infected,Deaths
0,中国,83581,4634
1,香港,1365,7
2,マカオ,46,0
3,日本,20719,982
4,韓国,13338,288
5,台湾,449,7
6,シンガポール,45423,26
7,ネパール,16531,35
8,タイ,3202,58
9,ベトナム,369,0
10,マレーシア,8683,121
11,豪州,9374,106
12,米国,3117946,133290
13,カナダ,108656,8797
14,フランス,169556,29965
15,ドイツ,199001,9057
16,カンボジア,141,0
17,スリランカ,2154,11
18,アラブ首長国連邦,53577,328
19,フィンランド,7273,329
20,フィリピン,51754,1314
21,インド,793802,21604
22,イタリア,242363,34926
23,英国,289154,44687
24,ロシア,706240,10826
25,スウェーデン,74333,5500
26,スペイン,253056,28401
27,ベルギー,62210,9778
28,エジプト,79254,3617
29,イラン,250458,12305
30,イスラエル,34825,348
31,レバノン,2011,36
32,クウェート,52840,382
33,バーレーン,31528,103
34,オマーン,51725,236
35,アフガニスタン,33908,957
36,イラク,69612,2882
37,アルジェリア,17808,988
38,オーストリア,18615,706
39,スイス,32413,1685
40,クロアチア,3416,115
41,ブラジル,1755779,69184
42,ジョージア,968,15
43,パキスタン,243599,5058
44,北マケドニア,7572,362
45,ギリシア,3672,193
46,ノルウェー,8965,252
47,ルーマニア,30789,1834
48,デンマーク,13117,609
49,エストニア,2011,69
50,オランダ,51013,6156
51,サンマリノ,699,42
52,リトアニア,1857,79
53,ナイジェリア,30748,689
54,アイスランド,1882,10
55,アゼルバイジャン,22464,284
56,ベラルーシ,64411,449
57,ニュージーランド,1542,22
58,メキシコ,282283,33526
59,カタール,102110,142
60,ルクセンブルク,4719,110
61,モナコ,108,4
62,エクアドル,64221,4900
63,アイルランド,25565,1743
64,チェコ,12919,352
65,アルメニア,30346,535
66,ドミニカ共和国,40790,842
67,インドネシア,70736,3417
68,アンドラ,855,52
69,ポルトガル,45277,1644
70,ラトビア,1154,30
71,セネガル,7784,143
72,サウジアラビア,223327,2100
73,ヨルダン,1169,10
74,アルゼンチン,90693,1720
75,チリ,306216,6682
76,ウクライナ,52285,1344
77,モロッコ,15079,242
78,チュニジア,1231,50
79,ハンガリー,4220,591
80,リヒテンシュタイン,84,1
81,ポーランド,36951,1551
82,スロベニア,1776,111
83,パレスチナ,5220,24
84,ボスニア・ヘルツェゴビナ,6086,214
85,南アフリカ,238339,3720
86,ブータン,80,0
87,カメルーン,14916,359
88,トーゴ,704,15
89,セルビア,17342,352
90,スロバキア,1851,28
91,バチカン,12,0
92,コロンビア,128638,4791
93,ペルー,316448,11314
94,コスタリカ,6485,25
95,マルタ,674,9
96,パラグアイ,2638,20
97,バングラデシュ,175494,2238
98,モルドバ,18666,624
99,ブルガリア,6672,262
100,モルディブ,2553,13
101,ブルネイ,141,3
102,キプロス,1010,19
103,アルバニア,3188,83
104,ブルキナファソ,1005,53
105,モンゴル,227,0
106,パナマ,42216,839
107,ボリビア,44113,1638
108,ホンジュラス,26384,704
109,コンゴ民主共和国,7846,189
110,ジャマイカ,753,10
111,トルコ,209962,5300
112,コートジボワール,11750,79
113,ガイアナ,286,16
114,キューバ,2403,86
115,トリニダード・トバゴ,133,8
116,スーダン,10158,641
117,ギニア,5881,36
118,エチオピア,6973,120
119,ケニア,8975,173
120,グアテマラ,26658,1092
121,ベネズエラ,8372,80
122,ガボン,5871,46
123,ガーナ,23463,129
124,アンティグア・バーブーダ,73,3
125,カザフスタン,54747,264
126,ウルグアイ,977,29
127,ナミビア,615,0
128,セーシェル,94,0
129,セントルシア,22,0
130,ルワンダ,1210,3
131,エスワティニ,1213,17
132,スリナム,694,17
133,モーリタニア,5126,144
134,コソボ,4100,86
135,コンゴ共和国,1821,47
136,セントビンセント及びクレナディーン諸島,29,0
137,中央アフリカ,4200,52
138,ウズベキスタン,11564,51
139,赤道ギニア,3071,51
140,リベリア,957,42
141,タンザニア,509,21
142,ソマリア,3038,92
143,ベナン,1285,23
144,バハマ,107,11
145,モンテネグロ,1019,19
146,バルバドス,98,7
147,キルギス,9358,122
148,ザンビア,1895,42
149,ジブチ,4955,56
150,ガンビア,63,3
151,モーリシャス,342,10
152,フィジー,26,0
153,エルサルバドル,8844,243
154,チャド,873,74
155,ニカラグア,2846,91
156,マダガスカル,3782,33
157,ハイチ,6486,123
158,アンゴラ,396,22
159,ニジェール,1097,68
160,パプアニューギニア,11,0
161,ジンバブエ,885,9
162,カーボベルデ,1552,18
163,エリトリア,232,0
164,東ティモール,24,0
165,ウガンダ,1000,0
166,シリア,372,14
167,モザンビーク,1092,9
168,グレナダ,23,0
169,ベリーズ,30,2
170,ミャンマー,321,6
171,ドミニカ国,18,0
172,ラオス,19,0
173,ギニアビサウ,1790,25
174,マリ,2370,120
175,セントクリストファー・ネービス,16,0
176,リビア,1342,38
177,シエラレオネ,1598,63
178,ブルンジ,191,1
179,ボツワナ,314,1
180,マラウイ,1942,25
181,西サハラ,10,1
182,南スーダン共和国,2021,38
183,サントメ・プリンシペ,726,14
184,イエメン共和国,1356,361
185,タジキスタン共和国,6410,54
186,コモロ連合,314,7
187,レソト王国,134,1
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,12230647,554626
