,Country,Infected,Deaths
0,中国,85168,4634
1,香港,4914,99
2,マカオ,46,0
3,日本,73901,1412
4,韓国,21919,350
5,台湾,496,7
6,シンガポール,57229,27
7,ネパール,50465,317
8,タイ,3461,58
9,ベトナム,1059,35
10,マレーシア,9628,128
11,豪州,26564,797
12,米国,6396551,191766
13,カナダ,136956,9213
14,フランス,344922,30794
15,ドイツ,258149,9345
16,カンボジア,274,0
17,スリランカ,3155,12
18,アラブ首長国連邦,76911,398
19,フィンランド,8469,337
20,フィリピン,248947,4066
21,インド,4562414,76271
22,イタリア,283180,35587
23,英国,360544,41697
24,ロシア,1042836,18207
25,スウェーデン,86194,5843
26,スペイン,554143,29699
27,ベルギー,90568,9917
28,エジプト,100557,5590
29,イラン,395488,22798
30,イスラエル,145526,1077
31,レバノン,22437,219
32,クウェート,92822,556
33,バーレーン,58207,207
34,オマーン,88337,762
35,アフガニスタン,38572,1420
36,イラク,278418,7814
37,アルジェリア,47488,1591
38,オーストリア,31247,748
39,スイス,45197,1734
40,クロアチア,12917,208
41,ブラジル,4238446,129522
42,ジョージア,1830,19
43,パキスタン,300371,6370
44,北マケドニア,15414,637
45,ギリシア,12452,297
46,ノルウェー,11867,265
47,ルーマニア,99684,4065
48,デンマーク,19353,629
49,エストニア,2600,64
50,オランダ,82016,6285
51,サンマリノ,722,42
52,リトアニア,3199,86
53,ナイジェリア,55829,1075
54,アイスランド,2157,10
55,アゼルバイジャン,37874,556
56,ベラルーシ,73591,732
57,ニュージーランド,1793,24
58,メキシコ,652364,69649
59,カタール,121052,205
60,ルクセンブルク,7088,124
61,モナコ,165,1
62,エクアドル,113206,10749
63,アイルランド,30360,1781
64,チェコ,32413,448
65,アルメニア,45326,906
66,ドミニカ共和国,101716,1926
67,インドネシア,207203,8456
68,アンドラ,1301,53
69,ポルトガル,62126,1852
70,ラトビア,1448,35
71,セネガル,14150,293
72,サウジアラビア,323720,4189
73,ヨルダン,2739,20
74,アルゼンチン,524198,10907
75,チリ,428669,11781
76,ウクライナ,149146,3079
77,モロッコ,79767,1491
78,チュニジア,5882,99
79,ハンガリー,10191,630
80,リヒテンシュタイン,109,1
81,ポーランド,72453,2159
82,スロベニア,3389,135
83,パレスチナ,28664,198
84,ボスニア・ヘルツェゴビナ,22544,680
85,南アフリカ,644438,15265
86,ブータン,238,0
87,カメルーン,20009,415
88,トーゴ,1537,37
89,セルビア,32136,729
90,スロバキア,5066,37
91,バチカン,12,0
92,コロンビア,694664,22275
93,ペルー,702776,30236
94,コスタリカ,52549,567
95,マルタ,2204,14
96,パラグアイ,25631,485
97,バングラデシュ,332970,4634
98,モルドバ,41704,1106
99,ブルガリア,17598,706
100,モルディブ,8900,31
101,ブルネイ,145,3
102,キプロス,1517,22
103,アルバニア,10860,324
104,ブルキナファソ,1486,56
105,モンゴル,311,0
106,パナマ,99715,2127
107,ボリビア,124205,7193
108,ホンジュラス,65802,2049
109,コンゴ民主共和国,10343,262
110,ジャマイカ,3511,40
111,トルコ,286455,6895
112,コートジボワール,18869,119
113,ガイアナ,1750,49
114,キューバ,4551,106
115,トリニダード・トバゴ,2698,43
116,スーダン,13437,833
117,ギニア,9946,63
118,エチオピア,62578,974
119,ケニア,35603,612
120,グアテマラ,80306,2918
121,ベネズエラ,57823,460
122,ガボン,8621,53
123,ガーナ,45313,283
124,アンティグア・バーブーダ,95,3
125,カザフスタン,106661,1634
126,ウルグアイ,1759,45
127,ナミビア,9256,96
128,セーシェル,137,0
129,セントルシア,27,0
130,ルワンダ,4479,22
131,エスワティニ,4994,98
132,スリナム,4477,93
133,モーリタニア,7222,161
134,コソボ,12683,488
135,コンゴ共和国,4891,83
136,セントビンセント及びクレナディーン諸島,62,0
137,中央アフリカ,4747,62
138,ウズベキスタン,45473,370
139,赤道ギニア,4990,83
140,リベリア,1315,82
141,タンザニア,509,21
142,ソマリア,3371,97
143,ベナン,2242,40
144,バハマ,2721,63
145,モンテネグロ,6222,114
146,バルバドス,180,7
147,キルギス,44684,1061
148,ザンビア,13214,300
149,ジブチ,5394,61
150,ガンビア,3330,100
151,モーリシャス,361,10
152,フィジー,32,2
153,エルサルバドル,26688,774
154,チャド,1051,79
155,ニカラグア,4818,144
156,マダガスカル,15624,208
157,ハイチ,8429,215
158,アンゴラ,3217,130
159,ニジェール,1178,69
160,パプアニューギニア,507,5
161,ジンバブエ,7453,222
162,カーボベルデ,4557,43
163,エリトリア,361,0
164,東ティモール,27,0
165,ウガンダ,4291,48
166,シリア,3416,147
167,モザンビーク,4832,31
168,グレナダ,24,0
169,ベリーズ,1365,18
170,ミャンマー,2150,14
171,ドミニカ国,24,0
172,ラオス,22,0
173,ギニアビサウ,2275,39
174,マリ,2909,128
175,セントクリストファー・ネービス,17,0
176,リビア,20939,339
177,シエラレオネ,2069,72
178,ブルンジ,469,1
179,ボツワナ,2252,10
180,マラウイ,5655,176
181,西サハラ,10,1
182,南スーダン共和国,2555,49
183,サントメ・プリンシペ,901,15
184,イエメン共和国,2003,580
185,タジキスタン共和国,8939,72
186,コモロ連合,456,7
187,レソト王国,1164,31
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,28114036,909164
